Conversation	Speaker	Transcript
Text_12	User	Expiration date is 05/54 and the code is 123
Text_12	Clerk	" Fantastic, the two pizzas and a drink will be charged to your card. We'll have your order out to you soon! Have a great day Jonah "
Text_12	User	" Thank you, you too!"
Text_12	User	 ring ring 
Text_13	Clerk	" Good Evening, this is Julie at Domino's. What can I get for you? "
Text_13	User	 Hi Julie! I'd like to place an order for pickup? 
Text_13	Clerk	" No problem, what would you like to order? "
Text_13	User	" Could I get a medium pizza with no cheese, only sauce and spinach? "
Text_13	Clerk	" Of course, can I have a name for the order? "
Text_13	User	" Yes, it's Jennifer Florence "
Text_13	Clerk	"Ok Jennifer, the medium pizza, no cheese, only sauce and spinach will come to $8.44. Will that be all for you today?"
Text_13	User	 What sides do you have? 
Text_13	Clerk	" We offer wings, brownies, or bread sticks "
Text_13	User	 I'd love some bread sticks please! 
Text_13	Clerk	"I'll add that, and that makes the total $10.02. We can have this ready for you in about 20 minutes. Could I get your card information for the order?"
Text_13	User	"Yes, it's 5667, code 142, expires 12/12"
Text_13	Clerk	"Fantastic, just put that in the system and the $10.02 will be charged to that card. You're all set!"
Text_13	User	 Thank you! 
Text_13	Clerk	" No problem, have a good one!"
Text_13	User	 You too!
Text_14	User	 ring ring 
Text_14	Clerk	" Hi, Domino's, what can I get for you today? "
Text_14	User	" Hi, I'd like a large meat lovers, large cheese, large Hawaiian, and large veggie please! "
Text_14	Clerk	"That'll come to $40.53, anything else?"
Text_14	User	 A two liter coke and sprite? 
Text_14	Clerk	That brings it up to $43.88. Is this for pickup or delivery?
Text_14	User	"For delivery, to 132 4th Ave suite 67"
Text_14	Clerk	And that delivery fee brings it up to $48.48. I just need your card info and full name
Text_14	User	"The card is 2014, the code is 142, and the expiration is 12/47!"
Text_14	User	 And the full name is Lena Horne 
Text_14	Clerk	"Ok Lena, we'll have those four pizzas and two 2-liter drinks out to you in about 45 minutes. Enjoy your pizza and have a nice day!"
Text_14	User	 Thank you!
Text_15	Clerk	Hi this is Domino's on 75th! How may I help you?
Text_15	User	" Hi, I need to order a couple of medium pepperoni pizzas "
Text_15	Clerk	 Okay! For pickup or delivery? 
Text_15	User	"pickup! I want 3 pizzas actually, no drinks or anything else"
Text_15	Clerk	" Okay, three medium pepperoni pizzas? "
Text_15	User	 yes please 
Text_15	Clerk	"Alright, that'll be 14.50! Can I get your card?"
Text_15	User	 Sorry say that again? 
Text_15	Clerk	"That'll be $14.50, can I get a credit card for the order?"
Text_15	User	" I'm sorry there's like static over your voice, let me try moving to another room"
Text_15	User	" ok, say that again "
Text_15	Clerk	"No worries! The order comes to $14.50, could I get your credit card information for the order?"
Text_15	User	" I'm sorry, I'm gonna try calling you back, it still sounds like static"
Text_15	User	 I'll call right back 
Text_15	Clerk	 Okay! I'm sorry you
Text_15	Clerk	 're having trouble go ahead and call back when you're ready! 
Text_16	User	 ring ring
Text_16	Clerk	"Hi, Domino's on 75th!"
Text_16	User	" Hi, I just called about three medium pizzas? "
Text_16	Clerk	 Yes! Three medium pepperoni pizzas for pickup? 
Text_16	User	 Yes! That's my order 
Text_16	Clerk	"Great! That'll be $14.50, can I get a credit card for the order?"
Text_16	User	"Yup, the number is 5667, and the security code is 124"
Text_16	User	expiration is 11/34
Text_16	Clerk	"5667, with security code 124 and expiration 11/34. And can I get the name on the card?"
Text_16	User	" Yes, Angela"
Text_16	Clerk	Okay Angela! We'll have your pizzas ready for pickup in about 20 minutes!
Text_16	User	 Thanks! Have a good one 
Text_16	Clerk	 You too! 
Text_17	User	 ring ring 
Text_17	Clerk	"Hello, Dominos on 8th, how can I help you?"
Text_17	User	 Hi! I'd like to order some pizza for delivery? 
Text_17	Clerk	" We can do that, what pizza would you like?"
Text_17	User	" A small Hawaiian pizza and a large supreme, please. "
Text_17	Clerk	" Great, I'll get that started for you "
Text_17	User	 Great! 
Text_17	Clerk	" Um give me one second, I'm having a little trouble with the system here "
Text_17	User	 Sure 
Text_17	Clerk	 Looks like it's frozen 
Text_17	User	 Oh no! 
Text_17	Clerk	" Ok, I'm gonna have to put you on a brief hold if you don't mind, seems like I need to reboot the system and it'll take a few minutes. "
Text_17	User	"Sure, okay "
Text_17	Clerk	" ok, thank you for waiting. I did lose your order though, could you repeat it again for me? "
Text_17	User	 Yes! A small Hawaiian pizza and a large supreme? 
Text_17	Clerk	" Thank you, and sorry again for the wait. Will that be all for you today? "
Text_17	User	" Yes, that's all. "
Text_17	Clerk	"Awesome, the small Hawaiian and the Large supreme will come to $16.33, could I have your card information?"
Text_17	User	"Sure, it's 7890, security code 123, expiration 12/34. And the name on it is Janet Gold"
Text_17	Clerk	" Thanks Janet, and will this be for delivery or pickup? "
Text_17	User	"Delivery please! 845 12th Street, apartment C."
Text_17	Clerk	"ok, that'll be an extra charge and will bring it up to $20.44"
Text_17	User	 That's fine. How long will it take? 
Text_17	Clerk	Should be about 30 to 40 minutes from now
Text_17	User	" Okay, thanks! "
Text_17	Clerk	"Great, we'll charge the $20.44 to your 7890 card and have your pizza to you soon! Thanks Janet, have a great day."
Text_17	User	" Thanks, you too! "
Text_18	User	 ring ring
Text_18	Clerk	" Hi, this is Domino's Pizza in Bellevue! How can I help you today? "
Text_18	User	 Hi! I want a small two topping pizza -- pepperoni and sausage -- and a medium dr pepper if you have it 
Text_18	Clerk	 Great! Small pepperoni and sausage and a medium Dr. Pepper. Is this for pickup or delivery? 
Text_18	User	Delivery to 31 5th St NE please
Text_18	Clerk	Okay! With the delivery fee that comes to 12.31. Could I get a credit card for the order?
Text_18	User	"Yeah, it's 7777 with expiration date 44/34 and code 999, billing is 56789"
Text_18	User	 My name is Yara Grey 
Text_18	Clerk	"Okay, 7777 expiring 44/34, code 999, zip 56789 for Yara Grey."
Text_18	Clerk	" It's not going through, can I verify the number again for you? "
Text_18	Clerk	7777?
Text_18	User	" yeah, that's correct "
Text_18	Clerk	Expiration 44/34?
Text_18	User	"oh, sorry it's 44/33"
Text_18	Clerk	" Okay, got it! "
Text_18	Clerk	 You're all set! 
Text_18	User	" awesome, how long until it's ready? "
Text_18	Clerk	We'll have that small pepperoni and sausage and your Dr. Pepper to you at 31 5th St NE in 25 minutes.
Text_18	User	" great, thanks so much "
Text_18	Clerk	" Thank you, have a good one!"
Text_18	User	 you too! bye
Text_19	User	 ring ring 
Text_19	Clerk	" Hi, Dominos! "
Text_19	User	" Hi, this is Angela, I called just now about some pepperoni pizzas for pickup? "
Text_19	Clerk	" Hi Angela, how can I help you with that order? "
Text_19	User	 Would it be possible to change that to delivery? I don't think I'll be able to get over there to pick up. 
Text_19	Clerk	" Alright, I'll see what I can do about that. Can I have the last few digits of the card used for the order to verify? "
Text_19	User	"Yes, it's 5667?"
Text_19	Clerk	"Great, I found three medium pepperoni pizzas for Angela from card number 5667"
Text_19	Clerk	 Is that correct? 
Text_19	User	" Yes, that's correct! "
Text_19	Clerk	 What address do you want that delivered to? 
Text_19	User	"31 5th Street Northeast, please!"
Text_19	Clerk	"No problem, that's going to add a delivery fee and bring the total up to $20, which will be charged to the 5667 card"
Text_19	User	 Okay! Thank you! How long will it take to get here? 
Text_19	Clerk	Looks like it's gonna be about 30 minutes
Text_19	User	 Okay! Thanks so much!
Text_19	Clerk	 No problem! Have a good night 
Text_19	User	 You too!
